offer_id,base_price,offered_price,quantity,buyer_rating,buyer_account_age_months,is_return_customer,message_length,has_exchange_proposal,has_image_attachment,product_category,provider_decision
OFFER_02208,1401.03,1461.9,2,1.5,13,0,497,0,0,Automotive,ACCEPT
OFFER_02209,1655.15,1738.57,2,2.4,46,0,258,0,1,Food & Grocery,ACCEPT
OFFER_02210,1057.45,1095.83,2,1.8,34,0,332,0,0,Food & Grocery,REJECT
OFFER_02211,587.34,394.43,1,2.5,5,0,102,0,0,Toys,REJECT
OFFER_02212,940.4,1020.97,5,3.1,18,0,385,0,0,Automotive,ACCEPT
OFFER_02213,1139.06,1090.93,2,4.5,35,0,1,0,0,Automotive,ACCEPT
OFFER_02214,795.99,384.89,5,1.2,10,0,196,0,1,Books,REJECT
OFFER_02215,1802.73,1645.38,5,2.6,18,0,340,0,0,Toys,ACCEPT
OFFER_02216,1519.71,1553.03,3,1.4,12,0,220,0,1,Books,ACCEPT
OFFER_02217,681.78,648.26,4,4.2,9,0,29,0,0,Toys,ACCEPT
OFFER_02218,221.96,115.99,3,4.4,17,1,262,0,0,Beauty,ACCEPT
OFFER_02219,1605.33,1578.41,2,3.1,35,0,8,0,0,Toys,ACCEPT
OFFER_02220,1735.85,1581.59,4,1.1,16,0,23,0,0,Beauty,ACCEPT
OFFER_02221,432.2,367.41,1,1.7,45,0,24,0,0,Sports,ACCEPT
OFFER_02222,1221.34,1234.6,1,1.9,43,0,298,0,0,Health,ACCEPT
OFFER_02223,974.73,966.19,5,4.5,9,0,172,0,0,Clothing,ACCEPT
OFFER_02224,784.59,462.29,1,2.2,3,0,181,0,0,Automotive,REJECT
OFFER_02225,1023.78,1114.45,5,2.3,41,0,114,0,0,Toys,ACCEPT
OFFER_02226,1259.6,987.47,2,3.6,28,1,367,0,0,Electronics,REJECT
OFFER_02227,1939.2,1255.91,5,3.4,9,0,143,0,0,Automotive,ACCEPT
OFFER_02228,631.24,270.55,1,3.3,29,0,241,0,0,Toys,REJECT
OFFER_02229,1911.78,916.84,3,1.3,28,0,465,0,0,Sports,ACCEPT
OFFER_02230,1048.74,950.93,5,2.3,42,0,202,0,0,Beauty,ACCEPT
OFFER_02231,846.37,483.52,2,1.7,28,1,329,0,0,Health,REJECT
OFFER_02232,339.84,235.85,4,2.2,34,0,434,0,0,Electronics,REJECT
OFFER_02233,371.77,302.34,1,2.5,34,0,408,0,0,Food & Grocery,ACCEPT
OFFER_02234,1560.09,1591.99,3,4.3,37,0,318,0,0,Books,ACCEPT
OFFER_02235,478.78,345.74,2,1.9,31,1,319,0,0,Home & Garden,REJECT
OFFER_02236,463.72,405.99,5,1.2,46,0,390,0,0,Beauty,REJECT
OFFER_02237,1431.79,1201.82,4,1.2,36,0,238,0,0,Beauty,ACCEPT
OFFER_02238,1584.21,1100.24,3,2.3,38,0,419,0,0,Health,REJECT
OFFER_02239,1687.56,1559.75,4,3.1,23,0,164,0,1,Health,ACCEPT
OFFER_02240,1024.76,846.42,4,1.7,36,0,134,0,0,Sports,ACCEPT
OFFER_02241,1723.88,1847.38,4,2.6,10,0,204,0,0,Health,ACCEPT
OFFER_02242,1700.95,1559.36,5,4.5,35,1,475,0,0,Food & Grocery,ACCEPT
OFFER_02243,1696.2,1609.52,1,3.0,9,0,13,0,0,Books,ACCEPT
OFFER_02244,1523.25,1639.03,1,4.5,4,0,67,0,0,Health,ACCEPT
OFFER_02245,781.37,644.39,2,1.9,46,0,476,0,0,Health,REJECT
OFFER_02246,1843.43,1050.44,3,1.2,32,0,261,0,0,Sports,REJECT
OFFER_02247,390.11,252.8,4,1.1,32,0,378,0,0,Sports,REJECT
OFFER_02248,665.25,560.47,3,2.8,3,0,329,1,0,Health,ACCEPT
OFFER_02249,1480.91,1127.87,3,2.1,20,0,260,0,1,Clothing,ACCEPT
OFFER_02250,624.05,460.78,1,3.6,45,1,78,0,0,Toys,REJECT
OFFER_02251,404.92,313.82,4,1.5,41,0,419,0,0,Clothing,REJECT
OFFER_02252,1169.73,826.46,4,3.5,35,1,451,0,0,Beauty,REJECT
OFFER_02253,1258.85,818.27,5,2.2,27,0,294,0,1,Sports,REJECT
OFFER_02254,852.28,851.73,3,4.3,5,0,480,0,0,Sports,ACCEPT
OFFER_02255,1017.0,555.1,1,2.4,32,0,361,0,0,Home & Garden,REJECT
OFFER_02256,474.71,359.04,5,4.1,14,0,69,0,1,Food & Grocery,ACCEPT
OFFER_02257,1413.39,866.42,2,5.0,15,0,153,1,0,Toys,ACCEPT
OFFER_02258,700.45,642.46,5,2.0,28,0,12,0,0,Beauty,ACCEPT
OFFER_02259,774.76,565.31,3,2.6,47,1,380,0,0,Beauty,REJECT
OFFER_02260,1843.94,1366.25,5,1.5,5,0,172,1,0,Home & Garden,ACCEPT
OFFER_02261,1332.16,910.06,5,1.3,19,0,50,0,0,Beauty,REJECT
OFFER_02262,779.34,796.92,5,2.0,36,0,249,0,0,Home & Garden,ACCEPT
OFFER_02263,1440.74,702.74,4,2.2,41,0,497,0,0,Home & Garden,REJECT
OFFER_02264,1706.96,1098.46,1,3.3,42,0,362,0,1,Sports,REJECT
OFFER_02265,910.32,442.58,4,5.0,27,0,39,1,0,Books,REJECT
OFFER_02266,562.99,544.93,1,1.5,9,1,357,0,0,Health,ACCEPT
OFFER_02267,154.02,168.19,4,4.9,36,0,215,0,0,Electronics,ACCEPT
OFFER_02268,1729.85,1435.75,3,1.6,20,0,206,0,0,Health,ACCEPT
OFFER_02269,498.17,498.59,1,2.8,26,0,222,0,1,Books,ACCEPT
OFFER_02270,228.99,153.11,4,4.0,25,0,290,0,0,Books,REJECT
OFFER_02271,1271.07,825.19,2,3.6,32,0,192,0,0,Clothing,REJECT
OFFER_02272,99.51,54.87,5,2.3,12,0,171,0,0,Sports,REJECT
OFFER_02273,1565.77,923.43,3,4.7,17,0,204,0,0,Food & Grocery,REJECT
OFFER_02274,11.58,8.43,2,4.8,5,0,184,0,0,Clothing,ACCEPT
OFFER_02275,969.58,781.66,2,1.6,6,1,356,0,0,Food & Grocery,ACCEPT
OFFER_02276,1649.56,906.53,2,4.5,1,0,298,0,0,Automotive,REJECT
OFFER_02277,855.6,649.98,1,3.8,24,0,30,1,0,Automotive,REJECT
OFFER_02278,180.69,98.35,1,2.3,5,0,221,0,0,Clothing,REJECT
OFFER_02279,39.42,37.8,1,3.2,7,1,343,0,0,Books,ACCEPT
OFFER_02280,668.03,479.58,1,2.6,36,0,1,0,0,Health,REJECT
OFFER_02281,496.34,479.49,1,2.5,17,1,380,0,0,Electronics,ACCEPT
OFFER_02282,117.92,126.32,4,4.5,42,0,171,0,1,Toys,ACCEPT
OFFER_02283,284.83,171.41,1,1.4,10,1,209,0,1,Clothing,REJECT
OFFER_02284,1479.69,1178.53,1,1.4,26,0,127,0,0,Home & Garden,ACCEPT
OFFER_02285,1707.23,1014.97,1,5.0,15,0,300,0,0,Electronics,REJECT
OFFER_02286,288.28,120.87,5,4.0,5,1,106,0,0,Sports,REJECT
OFFER_02287,392.96,333.71,3,1.7,25,0,59,0,0,Health,ACCEPT
OFFER_02288,1666.48,1146.88,3,2.3,14,0,256,0,0,Beauty,REJECT
OFFER_02289,862.11,347.85,3,3.3,28,0,137,0,1,Health,REJECT
OFFER_02290,502.56,464.99,4,3.5,16,0,293,0,0,Home & Garden,ACCEPT
OFFER_02291,1662.45,1079.51,1,2.3,12,0,491,0,0,Health,REJECT
OFFER_02292,542.35,507.0,4,4.8,24,0,446,0,1,Books,ACCEPT
OFFER_02293,219.4,160.36,3,1.9,26,0,357,0,0,Automotive,REJECT
OFFER_02294,1898.45,1987.04,4,2.7,21,0,173,0,0,Books,ACCEPT
OFFER_02295,1271.24,1190.02,5,4.6,48,0,148,0,0,Books,ACCEPT
OFFER_02296,1188.86,723.38,3,2.9,11,0,442,0,0,Sports,REJECT
OFFER_02297,1098.63,612.18,3,1.9,43,0,280,0,0,Sports,REJECT
OFFER_02298,62.01,58.87,4,3.9,10,0,240,0,0,Health,ACCEPT
OFFER_02299,1520.24,1445.95,1,2.7,23,0,344,0,1,Books,ACCEPT
OFFER_02300,1035.39,556.74,4,1.4,16,1,412,0,1,Electronics,REJECT
OFFER_02301,340.43,333.99,1,4.8,18,0,216,0,0,Electronics,ACCEPT
OFFER_02302,288.48,263.19,5,1.8,9,0,146,0,0,Beauty,ACCEPT
OFFER_02303,889.62,470.4,3,4.4,48,0,425,0,0,Beauty,REJECT
OFFER_02304,816.86,851.18,2,3.4,30,1,476,0,0,Beauty,ACCEPT
OFFER_02305,796.87,638.18,5,4.4,6,0,56,0,0,Books,ACCEPT
OFFER_02306,1138.64,525.94,4,2.8,44,1,349,0,0,Toys,ACCEPT
OFFER_02307,230.77,109.25,4,1.4,23,0,292,1,0,Sports,REJECT
OFFER_02308,551.5,446.48,1,1.8,15,0,139,0,0,Books,REJECT
OFFER_02309,1317.02,715.91,3,3.1,7,0,422,0,0,Beauty,ACCEPT
OFFER_02310,133.53,60.06,4,3.0,14,1,128,0,1,Books,ACCEPT
OFFER_02311,573.02,491.72,5,3.7,6,0,24,0,0,Home & Garden,REJECT
OFFER_02312,86.92,66.99,4,4.4,8,0,278,0,0,Clothing,REJECT
OFFER_02313,1208.42,691.84,2,1.5,13,0,458,0,0,Food & Grocery,REJECT
OFFER_02314,320.31,141.56,3,1.8,28,1,244,0,0,Automotive,REJECT
OFFER_02315,1857.0,872.39,5,2.5,6,0,246,1,0,Clothing,REJECT
OFFER_02316,240.85,244.18,1,3.3,20,0,418,1,1,Automotive,ACCEPT
OFFER_02317,18.57,20.05,5,3.2,42,1,47,0,0,Automotive,ACCEPT
OFFER_02318,605.16,299.98,4,4.7,5,0,311,0,0,Food & Grocery,REJECT
OFFER_02319,767.32,768.95,2,3.4,16,0,493,1,0,Automotive,ACCEPT
OFFER_02320,1941.55,1670.38,4,1.5,37,0,86,0,0,Toys,ACCEPT
OFFER_02321,105.29,94.44,1,4.7,14,0,210,0,0,Home & Garden,ACCEPT
OFFER_02322,818.97,472.78,3,2.3,21,1,335,0,0,Clothing,ACCEPT
OFFER_02323,1269.66,759.38,1,4.7,30,0,305,0,0,Food & Grocery,REJECT
OFFER_02324,724.19,487.6,3,3.0,39,0,29,1,1,Toys,REJECT
OFFER_02325,702.26,607.02,4,1.8,24,0,151,0,0,Home & Garden,ACCEPT
OFFER_02326,1451.58,1043.66,4,2.6,42,0,187,1,0,Electronics,REJECT
OFFER_02327,1330.04,609.29,3,1.4,15,1,419,0,0,Books,REJECT
OFFER_02328,528.75,502.96,5,2.8,7,0,1,0,0,Books,ACCEPT
OFFER_02329,1203.02,1047.37,1,2.9,35,1,241,0,0,Clothing,ACCEPT
OFFER_02330,1741.66,1500.82,2,1.9,36,1,89,0,0,Food & Grocery,ACCEPT
OFFER_02331,660.22,335.97,2,2.4,39,0,152,1,0,Electronics,REJECT
OFFER_02332,1112.95,797.61,1,1.9,7,0,479,0,0,Toys,ACCEPT
OFFER_02333,1934.69,2051.88,2,1.7,42,0,67,0,1,Books,ACCEPT
OFFER_02334,1282.72,1353.53,3,4.8,36,0,306,0,0,Electronics,ACCEPT
OFFER_02335,1085.49,1081.19,1,4.6,7,0,465,0,0,Sports,ACCEPT
OFFER_02336,1230.4,1242.84,2,4.1,33,0,48,0,0,Automotive,ACCEPT
OFFER_02337,1601.74,963.42,2,3.2,12,1,261,0,0,Sports,ACCEPT
OFFER_02338,451.81,289.63,5,3.6,2,0,116,0,0,Clothing,REJECT
OFFER_02339,203.72,198.98,5,3.9,46,0,476,0,0,Books,ACCEPT
OFFER_02340,37.34,36.22,5,2.3,23,0,401,0,0,Electronics,ACCEPT
OFFER_02341,563.73,452.75,1,4.3,39,0,290,0,0,Toys,REJECT
OFFER_02342,1044.45,1003.41,4,1.1,5,0,198,0,0,Sports,ACCEPT
OFFER_02343,554.0,393.8,1,1.3,21,1,212,1,0,Food & Grocery,ACCEPT
OFFER_02344,1179.61,927.51,2,2.4,41,1,143,0,0,Health,REJECT
OFFER_02345,1283.89,1276.46,3,2.1,30,0,255,0,0,Electronics,ACCEPT
OFFER_02346,1353.87,769.37,2,4.6,12,0,262,1,1,Clothing,REJECT
OFFER_02347,260.78,124.5,3,2.4,26,0,167,0,0,Beauty,REJECT
OFFER_02348,1174.07,493.29,2,4.3,37,0,7,0,0,Automotive,REJECT
OFFER_02349,1993.53,1094.5,2,3.5,22,0,149,0,0,Clothing,REJECT
OFFER_02350,1080.26,1044.94,5,2.5,3,0,466,0,0,Books,ACCEPT
OFFER_02351,1764.68,1468.33,1,2.8,7,0,487,0,1,Home & Garden,ACCEPT
OFFER_02352,183.16,132.76,2,4.6,23,0,302,0,0,Health,ACCEPT
OFFER_02353,1718.29,1690.71,4,1.9,9,0,384,1,0,Sports,ACCEPT
OFFER_02354,1005.22,614.64,3,1.0,10,1,48,0,1,Health,REJECT
OFFER_02355,494.6,327.21,2,3.0,32,1,31,1,0,Home & Garden,REJECT
OFFER_02356,1299.58,911.27,4,1.6,22,0,367,0,0,Clothing,REJECT
OFFER_02357,743.25,801.88,3,1.0,29,0,318,0,1,Electronics,ACCEPT
OFFER_02358,1561.48,1419.18,2,1.5,15,1,197,0,0,Food & Grocery,ACCEPT
OFFER_02359,576.88,382.93,4,3.9,16,0,400,0,0,Toys,ACCEPT
OFFER_02360,1232.41,1280.11,1,3.7,32,0,215,0,0,Toys,ACCEPT
OFFER_02361,947.15,973.13,4,1.3,2,0,81,0,0,Toys,ACCEPT
OFFER_02362,119.34,103.05,5,1.2,9,0,345,0,0,Food & Grocery,REJECT
OFFER_02363,889.18,596.17,4,3.5,14,0,69,0,0,Clothing,REJECT
OFFER_02364,1175.69,529.21,2,2.5,41,0,145,0,0,Sports,REJECT
OFFER_02365,176.74,106.09,2,3.4,13,1,14,0,0,Toys,REJECT
OFFER_02366,498.86,462.26,5,4.6,10,0,359,0,0,Beauty,ACCEPT
OFFER_02367,1202.88,1008.56,4,2.5,14,1,245,0,0,Beauty,ACCEPT
OFFER_02368,1321.63,715.26,4,2.7,37,1,174,0,0,Home & Garden,ACCEPT
OFFER_02369,205.74,121.87,1,4.3,23,1,219,0,0,Automotive,REJECT
OFFER_02370,1754.88,1772.52,3,1.3,10,0,143,0,0,Sports,ACCEPT
OFFER_02371,1670.5,1454.75,3,4.7,25,0,500,0,0,Food & Grocery,ACCEPT
OFFER_02372,857.46,441.83,5,2.2,24,0,11,0,0,Toys,ACCEPT
OFFER_02373,832.42,408.49,5,2.7,25,0,170,0,1,Electronics,REJECT
OFFER_02374,1534.17,1419.85,4,3.8,12,0,118,0,0,Health,ACCEPT
OFFER_02375,1557.48,903.62,3,4.5,5,1,56,0,0,Toys,REJECT
OFFER_02376,380.23,361.67,3,4.6,30,0,438,0,0,Electronics,ACCEPT
OFFER_02377,696.33,518.71,5,2.9,9,0,442,0,0,Electronics,REJECT
OFFER_02378,415.19,354.91,5,1.5,19,0,348,0,0,Home & Garden,REJECT
OFFER_02379,394.21,335.7,2,3.8,37,0,138,0,0,Books,ACCEPT
OFFER_02380,1534.22,1091.88,4,1.8,41,0,71,0,0,Food & Grocery,REJECT
OFFER_02381,18.65,8.34,2,4.5,10,1,485,0,0,Food & Grocery,ACCEPT
OFFER_02382,1837.03,897.48,3,4.1,35,0,385,0,0,Health,REJECT
OFFER_02383,1894.52,1433.5,5,3.4,32,0,326,1,0,Electronics,REJECT
OFFER_02384,1283.83,741.07,3,4.6,39,1,287,0,0,Beauty,REJECT
OFFER_02385,1669.55,800.73,2,1.6,40,0,443,1,0,Sports,REJECT
OFFER_02386,1651.49,1780.94,1,1.3,22,0,56,0,0,Food & Grocery,ACCEPT
OFFER_02387,1790.21,1520.96,5,4.5,14,0,375,0,0,Electronics,ACCEPT
OFFER_02388,1279.73,566.76,1,2.1,5,0,197,0,0,Sports,REJECT
OFFER_02389,389.96,329.13,1,2.1,42,0,158,0,0,Electronics,ACCEPT
OFFER_02390,1252.69,511.62,4,3.1,21,0,229,0,0,Automotive,REJECT
OFFER_02391,81.82,87.83,5,1.1,30,0,336,0,0,Food & Grocery,ACCEPT
OFFER_02392,1295.22,703.23,1,2.7,7,0,475,0,0,Food & Grocery,REJECT
OFFER_02393,234.52,187.18,4,4.3,25,0,296,0,0,Sports,ACCEPT
OFFER_02394,140.69,141.94,3,4.5,22,0,274,0,0,Toys,ACCEPT
OFFER_02395,143.28,92.19,3,2.8,10,0,126,0,0,Sports,REJECT
OFFER_02396,1190.6,1110.54,2,2.1,25,0,72,1,0,Automotive,ACCEPT
OFFER_02397,96.2,84.36,5,4.3,28,0,248,0,0,Sports,ACCEPT
OFFER_02398,1579.5,1008.8,2,4.6,30,1,386,0,0,Sports,ACCEPT
OFFER_02399,148.57,98.01,1,1.7,9,0,189,0,0,Sports,ACCEPT
OFFER_02400,1093.29,1063.48,1,3.1,37,0,64,0,0,Automotive,ACCEPT
OFFER_02401,455.28,457.79,2,4.8,31,0,470,0,0,Clothing,ACCEPT
OFFER_02402,1007.51,501.89,2,3.8,31,0,471,0,1,Health,ACCEPT
OFFER_02403,890.74,408.01,1,1.2,10,0,142,0,0,Beauty,REJECT
OFFER_02404,1778.01,1911.39,3,4.0,31,0,354,0,0,Clothing,ACCEPT
OFFER_02405,1670.1,1584.24,4,4.7,44,0,323,0,0,Health,ACCEPT
OFFER_02406,1546.04,1054.16,4,2.6,3,0,370,0,0,Sports,ACCEPT
OFFER_02407,1560.17,641.63,5,3.9,10,1,421,0,0,Books,REJECT
OFFER_02408,735.41,695.87,5,1.8,45,1,428,1,1,Beauty,ACCEPT
OFFER_02409,1251.3,512.16,1,2.4,19,0,124,0,0,Toys,REJECT
OFFER_02410,1284.67,616.64,3,1.1,45,1,35,0,0,Home & Garden,REJECT
OFFER_02411,71.15,30.09,4,2.4,37,0,342,0,0,Toys,REJECT
OFFER_02412,1728.4,1802.65,2,1.9,19,0,365,0,0,Clothing,ACCEPT
OFFER_02413,224.52,179.46,4,3.3,17,0,496,0,0,Books,REJECT
OFFER_02414,780.8,467.34,2,4.2,2,0,46,0,0,Home & Garden,REJECT
OFFER_02415,821.26,538.26,5,1.6,26,0,135,0,0,Home & Garden,REJECT
OFFER_02416,1001.14,490.53,1,1.2,3,0,376,0,1,Food & Grocery,REJECT
OFFER_02417,108.76,66.66,4,4.2,21,1,12,0,0,Sports,REJECT
OFFER_02418,996.06,478.29,2,3.9,42,0,101,0,0,Books,REJECT
OFFER_02419,1820.06,1213.93,2,4.2,6,0,29,0,0,Food & Grocery,REJECT
OFFER_02420,1181.4,527.11,4,3.1,47,1,481,0,0,Electronics,ACCEPT
OFFER_02421,1290.96,1373.39,3,3.8,18,1,278,0,0,Home & Garden,ACCEPT
OFFER_02422,110.64,101.54,1,4.7,46,0,227,0,1,Books,ACCEPT
OFFER_02423,1072.24,911.28,5,4.2,6,1,70,0,0,Clothing,ACCEPT
OFFER_02424,1968.44,1836.01,3,4.1,45,0,393,0,1,Toys,ACCEPT
OFFER_02425,448.37,491.17,1,1.1,23,0,484,0,0,Sports,ACCEPT
OFFER_02426,1229.62,919.8,2,3.4,40,0,71,1,0,Clothing,REJECT
OFFER_02427,288.46,200.63,2,2.9,27,0,182,0,0,Clothing,REJECT
OFFER_02428,976.79,718.19,1,3.0,31,0,459,0,0,Sports,ACCEPT
OFFER_02429,480.01,375.04,3,1.1,47,0,450,0,0,Automotive,REJECT
OFFER_02430,352.08,180.0,4,2.7,29,0,353,0,0,Sports,REJECT
OFFER_02431,800.19,851.98,3,1.7,36,0,308,0,0,Health,ACCEPT
OFFER_02432,589.95,477.04,3,3.3,7,1,174,0,0,Home & Garden,ACCEPT
OFFER_02433,1949.32,1920.4,4,2.2,36,0,467,0,0,Food & Grocery,ACCEPT
OFFER_02434,68.36,30.81,3,1.5,29,1,484,0,0,Food & Grocery,REJECT
OFFER_02435,1147.6,1224.92,2,3.4,23,0,179,0,0,Automotive,ACCEPT
OFFER_02436,237.16,257.06,5,2.7,4,0,184,0,1,Health,ACCEPT
OFFER_02437,546.84,488.22,2,3.1,29,0,455,0,0,Electronics,ACCEPT
OFFER_02438,1288.7,1213.64,5,1.8,8,1,449,0,0,Clothing,ACCEPT
OFFER_02439,788.94,661.05,4,2.1,37,0,11,0,0,Toys,ACCEPT
OFFER_02440,370.5,207.09,2,2.6,14,0,324,0,0,Electronics,ACCEPT
OFFER_02441,1904.93,1613.97,1,4.8,17,0,463,0,0,Home & Garden,ACCEPT
OFFER_02442,1611.81,1153.83,2,2.9,48,0,12,0,0,Clothing,REJECT
OFFER_02443,1527.65,937.29,5,2.5,27,0,465,0,1,Books,REJECT
OFFER_02444,990.96,540.86,3,2.0,24,0,169,0,0,Books,REJECT
OFFER_02445,1950.61,1685.06,4,2.4,33,1,382,0,0,Beauty,ACCEPT
OFFER_02446,1713.74,1478.86,3,3.6,28,0,437,0,0,Books,REJECT
OFFER_02447,1661.44,1266.53,2,1.6,43,0,242,0,0,Food & Grocery,REJECT
OFFER_02448,588.55,300.95,4,4.1,40,0,336,0,0,Sports,REJECT
OFFER_02449,1460.31,1603.09,3,4.5,3,0,390,0,0,Electronics,ACCEPT
OFFER_02450,1444.25,1180.12,5,2.1,30,1,421,1,0,Beauty,ACCEPT
OFFER_02451,1971.77,1621.69,2,3.3,45,0,116,0,0,Home & Garden,REJECT
OFFER_02452,1184.68,697.48,3,3.7,44,1,287,0,1,Home & Garden,REJECT
OFFER_02453,1985.69,947.09,1,3.7,45,0,2,0,0,Home & Garden,REJECT
OFFER_02454,197.48,107.98,2,4.5,9,0,305,0,0,Sports,REJECT
OFFER_02455,1503.69,1254.54,3,1.8,47,0,51,0,0,Toys,ACCEPT
OFFER_02456,556.79,561.39,4,2.4,30,0,76,0,0,Books,REJECT
OFFER_02457,1614.19,1034.31,1,3.1,32,0,98,0,0,Toys,REJECT
OFFER_02458,1909.57,1110.76,4,4.9,39,0,320,1,0,Clothing,ACCEPT
OFFER_02459,1334.47,1396.14,3,4.3,21,0,112,0,0,Books,ACCEPT
OFFER_02460,381.09,377.9,4,2.8,16,0,197,1,0,Clothing,ACCEPT
OFFER_02461,1662.61,1100.96,4,3.9,48,1,217,0,1,Books,ACCEPT
OFFER_02462,522.5,252.35,4,2.6,1,0,477,1,0,Clothing,REJECT
OFFER_02463,868.66,359.73,2,4.7,39,0,37,0,0,Electronics,REJECT
OFFER_02464,74.65,47.1,5,4.3,35,1,420,0,0,Books,REJECT
OFFER_02465,1356.63,637.58,2,4.8,14,0,117,0,0,Food & Grocery,REJECT
OFFER_02466,86.57,65.05,1,3.6,42,1,74,0,0,Books,ACCEPT
OFFER_02467,101.93,89.26,5,1.7,47,0,126,0,0,Toys,ACCEPT
OFFER_02468,938.45,773.72,1,1.4,22,0,12,0,0,Sports,REJECT
OFFER_02469,1047.46,937.55,3,2.0,40,0,468,0,0,Home & Garden,REJECT
OFFER_02470,1174.66,867.55,1,2.3,27,1,299,0,0,Automotive,REJECT
OFFER_02471,785.76,744.57,3,4.2,29,0,82,0,0,Home & Garden,ACCEPT
OFFER_02472,175.93,76.97,5,3.0,40,1,50,0,0,Health,REJECT
OFFER_02473,1575.82,1118.61,4,2.7,31,1,13,0,0,Automotive,ACCEPT
OFFER_02474,889.72,537.76,5,4.0,47,1,442,0,0,Toys,ACCEPT
OFFER_02475,1619.64,849.19,2,4.1,25,0,266,0,0,Health,ACCEPT
OFFER_02476,433.96,459.17,3,4.5,11,0,257,0,0,Electronics,ACCEPT
OFFER_02477,1560.43,921.5,5,4.1,14,0,350,0,0,Beauty,REJECT
OFFER_02478,1077.57,976.84,2,4.2,35,0,22,1,0,Food & Grocery,ACCEPT
OFFER_02479,898.35,404.41,3,1.4,16,0,30,0,0,Home & Garden,ACCEPT
OFFER_02480,477.69,410.94,2,2.4,16,1,394,0,0,Clothing,REJECT
OFFER_02481,1347.52,1032.31,4,1.9,1,0,289,0,0,Automotive,REJECT
OFFER_02482,1479.18,1213.17,4,4.0,38,0,331,0,0,Electronics,ACCEPT
OFFER_02483,713.64,325.82,1,4.1,31,0,233,0,0,Food & Grocery,REJECT
OFFER_02484,1590.61,1520.81,5,4.4,21,1,110,0,0,Clothing,ACCEPT
OFFER_02485,1765.48,1428.09,1,3.5,42,0,132,0,0,Automotive,ACCEPT
OFFER_02486,796.9,507.55,1,3.4,30,0,40,0,0,Clothing,REJECT
OFFER_02487,1354.7,1016.48,2,4.4,16,0,205,0,0,Books,REJECT
OFFER_02488,886.83,490.53,1,2.5,32,0,50,0,0,Food & Grocery,REJECT
OFFER_02489,580.13,635.2,2,3.9,14,0,474,0,0,Books,ACCEPT
OFFER_02490,610.83,581.03,4,1.7,28,0,111,1,0,Clothing,ACCEPT
OFFER_02491,919.59,869.38,3,1.7,43,1,95,0,0,Health,ACCEPT
OFFER_02492,1068.41,742.6,4,2.0,2,0,198,0,0,Health,REJECT
OFFER_02493,1025.92,757.26,1,1.9,36,0,492,0,1,Food & Grocery,ACCEPT
OFFER_02494,1368.99,1429.74,2,2.6,15,0,40,0,0,Home & Garden,ACCEPT
OFFER_02495,298.48,318.91,5,1.5,42,1,478,1,0,Sports,ACCEPT
OFFER_02496,96.93,56.7,4,4.0,44,1,48,1,0,Home & Garden,REJECT
OFFER_02497,568.72,276.88,2,1.1,35,1,356,0,0,Books,REJECT
OFFER_02498,1697.48,1249.89,4,3.1,47,0,372,0,0,Health,REJECT
OFFER_02499,576.87,478.81,5,3.4,21,1,444,0,0,Clothing,ACCEPT
OFFER_02500,1708.8,1629.12,4,2.4,48,1,317,0,1,Electronics,ACCEPT
OFFER_02501,990.11,833.96,3,2.6,16,1,208,0,1,Health,ACCEPT
OFFER_02502,1910.62,1878.07,4,4.3,48,0,212,0,0,Health,ACCEPT
OFFER_02503,981.13,777.44,1,1.4,14,0,353,0,0,Health,ACCEPT
OFFER_02504,1065.5,1133.09,1,1.5,14,0,6,0,0,Automotive,ACCEPT
OFFER_02505,1592.74,1412.64,1,2.6,45,1,471,0,0,Clothing,ACCEPT
OFFER_02506,1723.36,1086.74,5,1.1,3,0,308,0,0,Home & Garden,REJECT
OFFER_02507,1501.97,991.45,3,3.0,22,0,462,0,0,Health,REJECT
OFFER_02508,1100.84,1080.59,2,2.9,18,0,111,0,0,Toys,ACCEPT
OFFER_02509,1785.03,846.26,3,1.3,39,0,94,0,0,Clothing,REJECT
OFFER_02510,1687.66,1742.1,3,4.3,27,0,463,0,0,Home & Garden,ACCEPT
OFFER_02511,817.57,348.39,5,2.6,37,0,183,0,0,Food & Grocery,REJECT
OFFER_02512,475.17,294.49,2,4.1,39,0,458,0,0,Books,REJECT
OFFER_02513,1476.39,1391.67,5,1.2,38,0,338,0,0,Health,ACCEPT
OFFER_02514,279.87,166.33,1,3.2,48,0,443,0,1,Automotive,REJECT
OFFER_02515,1785.15,1124.71,1,2.7,33,1,449,0,0,Automotive,ACCEPT
OFFER_02516,863.3,362.71,2,1.5,43,0,150,0,0,Home & Garden,REJECT
OFFER_02517,1304.41,1111.93,3,1.4,40,0,405,0,0,Electronics,ACCEPT
OFFER_02518,1825.6,966.43,2,2.7,20,0,48,0,1,Beauty,REJECT
OFFER_02519,344.71,321.46,5,4.5,18,1,342,1,0,Sports,ACCEPT
OFFER_02520,1510.34,611.88,5,2.2,27,0,457,0,1,Food & Grocery,REJECT
OFFER_02521,139.6,88.71,3,1.0,37,0,158,0,0,Food & Grocery,REJECT
OFFER_02522,139.26,74.47,1,2.3,41,1,429,0,1,Health,ACCEPT
OFFER_02523,1819.5,955.89,1,3.7,5,1,102,0,0,Beauty,ACCEPT
OFFER_02524,1160.04,1267.99,1,3.5,12,0,195,0,0,Books,ACCEPT
OFFER_02525,1552.98,1240.67,2,1.9,25,1,128,1,1,Food & Grocery,REJECT
